formula,Tc,composition,category,is_superconductor,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,formula_original,requires_high_pressure,has_cuprate_elements,cu_o_ratio,has_iron_pnictide,has_mgb2_elements,hydrogen_fraction,transition_metal_count
CsSb5V3,2.7,Cs1 V3 Sb5,Other,1,3.0,0.6573421981221795,0.5942756934710404,0.563972194825071,0.5577520603375771,0.5558905738591166,23.0,55.0,32.0,42.111111111111114,12.74074074074074,51.0,5.0,85.0,80.0,63.111111111111114,24.320987654320987,85.0,50.9415,132.9054519,81.96395190000001,99.39221687777778,32.30047791851852,121.76,301.59,2183.0,1881.41,1263.2766666666666,613.1488888888889,903.78,1.0,15.0,14.0,10.11111111111111,5.432098765432098,15.0,4.0,6.0,2.0,4.777777777777778,0.5185185185185186,5.0,139.0,244.0,105.0,155.33333333333334,19.70370370370371,139.0,0.79,2.05,1.2599999999999998,1.77,0.31111111111111106,2.05,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,3.0,3.0,1.6666666666666667,1.4814814814814814,3.0,0.0,10.0,10.0,6.555555555555555,3.82716049382716,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,10.11111111111111,5.432098765432098,15.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,3.0,3.0,1.6666666666666667,1.4814814814814814,3.0,0.0,7.0,7.0,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.111111111111111,1.9259259259259258,3.0,13.01,115.765,102.755,34.732777777777784,18.00716049382717,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,194.0,31.11111111111111,166.0,1.8888888888888888,1.6666666666666667,6.555555555555555,0.0,False,0.3275987376029972,0.03420088735078568,0.3333333333333333,CsSb5V3,0,0,0.0,0,0,0.0,1
CaO3Ru,165.0,Ca1 Ru1 O3,Other,1,3.0,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,44.0,36.0,17.6,11.52,8.0,7.0,87.0,80.0,64.8,26.639999999999997,87.0,15.9994,101.07,85.0706,37.82924,26.195808,15.9994,54.8,2607.0,2552.2,777.28,866.976,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,176.0,110.0,104.0,45.6,66.0,1.0,3.44,2.44,2.7039999999999997,0.8832000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.6,1.4400000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,37.77,28.665000000000003,15.719,8.820400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,1.8,2.4,1.4,0.0,True,0.7742664595807831,0.14330183861582174,0.2,CaO3Ru,0,0,0.0,0,0,0.0,1
CCs3,38.0,Cs3 C1,Other,1,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,6.0,55.0,49.0,42.75,18.375,55.0,5.0,77.0,72.0,23.0,27.0,5.0,12.0107,132.9054519,120.8947519,102.681763925,45.3355319625,132.9054519,301.59,3823.0,3521.41,1181.9425,1320.5287500000002,301.59,1.0,14.0,13.0,4.25,4.875,1.0,2.0,6.0,4.0,5.0,1.5,6.0,76.0,244.0,168.0,202.0,63.0,244.0,0.79,2.55,1.7599999999999998,1.23,0.6599999999999999,0.79,1.0,2.0,1.0,1.25,0.375,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,5.64,115.765,110.125,88.23375,41.296875,115.765,0.0,4.496,4.496,1.124,1.6860000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,220.25,13.125,229.0,1.25,0.5,0.0,0.0,False,0.5390197137891664,0.10106619633546869,0.0,CCs3,0,0,0.0,0,0,0.0,0
CeGe2Pd2,0.07,Ce1 Ge2 Pd2,Other,1,3.0,0.6000000000000001,0.5142563181316472,0.46090632396042813,0.4418818424353128,0.4287303134918266,32.0,58.0,26.0,42.8,8.64,32.0,15.0,79.0,64.0,59.4,17.759999999999998,62.0,72.64,140.116,67.47600000000001,99.6472,21.605760000000004,72.64,1071.0,1828.05,757.05,1429.98,318.45599999999996,1211.4,3.0,14.0,11.0,10.2,3.04,10.0,4.0,6.0,2.0,4.8,0.64,4.0,120.0,204.0,84.0,144.4,23.840000000000003,120.0,1.12,2.2,1.08,1.908,0.31520000000000004,2.01,0.0,2.0,2.0,1.2,0.9600000000000002,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,1.0,10.0,9.0,8.2,2.8800000000000003,10.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,14.0,10.0,10.4,2.88,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,0.0,22.0,22.0,6.0,6.4,0.0,14.41,37.24,22.830000000000002,22.413999999999998,6.403200000000001,14.41,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.8,9.919999999999993,225.0,1.2,0.8,8.2,0.2,True,0.2529326968628044,0.03604417172549717,0.4,CeGe2Pd2,0,0,0.0,0,0,0.0,1
CsRb,33.0,Cs1 Rb1,Other,1,2.0,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,37.0,55.0,18.0,46.0,9.0,37.0,4.0,5.0,1.0,4.5,0.5,4.0,85.4678,132.9054519,47.437651900000006,109.18662595,23.718825950000003,85.4678,301.59,312.46,10.870000000000005,307.025,5.435000000000002,301.59,1.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,1.0,5.5,0.5,5.0,220.0,244.0,24.0,232.0,12.0,220.0,0.79,0.82,0.029999999999999916,0.8049999999999999,0.014999999999999958,0.79,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,90.7225,115.765,25.042500000000004,103.24375,12.521250000000002,90.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,229.0,0.0,229.0,1.0,0.0,0.0,0.0,False,0.00022497468939830512,5.624367234957628e-05,0.0,CsRb,0,0,0.0,0,0,0.0,0
AsFe(59/50)NdO(41/50),51.0,Nd1 Fe1.18 As1 O0.82,Iron-based,1,4.0,0.5040337290301118,0.4031778119220177,0.34008633655062515,0.3183946551503553,0.30527716550602624,8.0,60.0,52.0,32.56000000000001,13.940000000000003,26.0,19.0,87.0,68.0,59.809999999999995,23.242900000000002,55.0,15.9994,144.242,128.24259999999998,74.54505200000001,35.036748,55.845,54.8,1811.0,1756.2,1141.479,471.27789,1811.0,3.0,16.0,13.0,10.14,4.8326,8.0,2.0,6.0,4.0,4.090000000000001,0.9550000000000004,4.0,66.0,201.0,135.0,132.47000000000003,34.26500000000002,132.0,1.14,3.44,2.3,2.0750500000000005,0.6121045000000002,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.57,1.7113,0.0,0.0,10.0,10.0,4.2700000000000005,3.8857000000000004,6.0,0.0,4.0,4.0,1.0000000000000002,1.5000000000000002,0.0,6.0,15.0,9.0,8.840000000000002,3.0800000000000014,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1600000000000001,1.2644000000000002,0.0,0.0,4.0,4.0,1.1800000000000002,1.6638000000000002,4.0,0.0,10.0,10.0,2.5000000000000004,3.7500000000000004,0.0,2.0,10.0,8.0,4.840000000000001,2.580000000000001,4.0,9.105,34.81,25.705000000000002,19.278125000000003,9.214375000000002,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6226455260000001,0.8779301916600003,2.1106628,12.0,229.0,217.0,160.01500000000004,60.68614999999998,229.0,2.0,1.57,4.2700000000000005,1.0000000000000002,False,0.0,0.0,0.29500000000000004,AsFe1.18NdO0.82,0,0,0.0,1,0,0.0,1
F(11/100)FeO(89/100)Pr,45.0,Pr1 Fe1 O0.89 F0.11,Other,1,4.0,0.5581915242797743,0.4645196154020603,0.4022288183893598,0.3786857368910257,0.3624716913758246,8.0,59.0,51.0,31.036666666666665,18.642222222222223,26.0,17.0,93.0,76.0,53.22,24.146666666666665,17.0,15.9994,140.90765,124.90825,71.02731345066665,46.58689103288888,55.845,53.5,1811.0,1757.5,1023.219,645.708,1204.0,3.0,17.0,14.0,9.036666666666667,4.715555555555556,3.0,2.0,6.0,4.0,4.0,1.3333333333333333,4.0,57.0,203.0,146.0,133.33666666666667,46.44222222222223,132.0,1.13,3.98,2.85,2.1531333333333333,0.8975111111111111,1.13,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,1.37,1.8266666666666669,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,8.0,3.0,6.37,1.1328666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.63,0.8400000000000002,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,1.0,11.0,10.0,5.63,3.58,4.0,9.105,35.675,26.569999999999997,18.525425000000002,11.43305,10.73,0.0,1.97,1.97,0.07223333333333333,0.13916955555555555,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,12.0,229.0,217.0,145.10999999999999,88.52,194.0,2.0,1.37,2.0,1.0,False,0.0,0.0,0.3333333333333333,F0.11FeO0.89Pr,0,0,0.0,0,0,0.0,1
AsEuF(3/20)FeO(17/20),11.0,Eu1 Fe1 As1 O0.85 F0.15,Iron-based,1,5.0,0.4838000620090907,0.3837745654431717,0.3201452924065609,0.296755735586394,0.280809997858179,8.0,63.0,55.0,32.5375,15.4625,26.0,25.0,93.0,68.0,62.974999999999994,22.974999999999998,25.0,15.9994,151.964,135.9646,74.79496261999999,38.64783738,55.845,53.5,1811.0,1757.5,1012.65125,479.023125,1090.0,3.0,17.0,14.0,10.5375,5.0375,3.0,2.0,6.0,4.0,4.0,1.0,4.0,57.0,198.0,141.0,128.4125,36.5875,119.0,1.185,3.98,2.795,2.179,0.6715,1.185,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,1.7875,1.7874999999999999,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,7.0,7.0,1.75,2.625,0.0,6.0,15.0,9.0,9.5375,2.7312499999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2125000000000001,1.2284375,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,7.0,7.0,1.75,2.625,0.0,1.0,7.0,6.0,3.9625,1.5374999999999999,3.0,9.105,36.46,27.355,19.64009375,9.67740625,10.73,0.0,1.97,1.97,0.073875,0.142209375,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,159.1125,73.33125,166.0,2.0,1.7875,4.0,1.75,False,0.0,0.0,0.25,AsEuF0.15FeO0.85,0,0,0.0,1,0,0.0,1
Ge3Pr,8.3,Pr1 Ge3,Other,1,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,32.0,59.0,27.0,38.75,10.125,32.0,17.0,79.0,62.0,63.5,23.25,79.0,72.64,140.90765,68.26764999999999,89.7069125,25.600368749999998,72.64,1204.0,1211.4,7.400000000000091,1209.5500000000002,2.7749999999999773,1211.4,3.0,14.0,11.0,11.25,4.125,14.0,4.0,6.0,2.0,4.5,0.75,4.0,120.0,203.0,83.0,140.75,31.125,120.0,1.13,2.01,0.8799999999999999,1.7899999999999998,0.32999999999999996,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,3.0,3.0,0.75,1.125,0.0,5.0,14.0,9.0,11.75,3.375,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.75,4.125,0.0,4.0,11.0,7.0,5.75,2.625,4.0,23.005,35.675,12.669999999999998,26.1725,4.75125,23.005,0.0,0.383,0.383,0.28725,0.143625,0.383,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,2.0,1.5,7.5,0.75,False,0.1760125666682968,0.03300235625030565,0.0,Ge3Pr,0,0,0.0,0,0,0.0,0
H3Y,40.0,Y1 H3,Hydrogen-rich Superconductors,1,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,1.0,39.0,38.0,10.5,14.25,1.0,12.0,92.0,80.0,72.0,30.0,92.0,1.00794,88.90585,87.89791,22.9824175,32.961716249999995,1.00794,14.01,1799.0,1784.99,460.2575,669.37125,14.01,1.0,3.0,2.0,1.5,0.75,1.0,1.0,5.0,4.0,2.0,1.5,1.0,31.0,190.0,159.0,70.75,59.625,31.0,1.22,2.2,0.9800000000000002,1.955,0.3675000000000001,2.2,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,6.615,32.365,25.75,13.0525,9.65625,6.615,0.0,7.853,7.853,5.889749999999999,2.944875,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1.25,0.0,0.25,0.0,True,0.21345079778654508,0.0400220245849772,0.0,H3Y,1,0,0.0,0,0,0.75,1
AsBaFe,0.0,Ba1 Fe1 As1,Iron-based,0,3.0,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,26.0,56.0,30.0,38.333333333333336,11.777777777777779,26.0,9.0,84.0,75.0,49.333333333333336,26.888888888888886,9.0,55.845,137.327,81.482,89.36453333333333,31.974977777777777,55.845,1000.0,1811.0,811.0,1300.3333333333333,340.4444444444444,1000.0,2.0,15.0,13.0,8.333333333333334,4.444444444444445,2.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,119.0,215.0,96.0,155.33333333333334,39.77777777777778,119.0,0.89,2.18,1.29,1.6333333333333335,0.4955555555555556,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,5.333333333333333,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,8.333333333333334,4.444444444444445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,10.73,63.59,52.86,32.165,20.95,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,166.0,229.0,63.0,208.0,28.0,166.0,2.0,1.0,5.333333333333333,0.0,False,0.34033622131622476,0.06318890786206457,0.3333333333333333,AsBaFe,0,0,0.0,1,0,0.0,1
As2BaCo(3/10)Fe(17/10),0.0,Ba1 Fe1.7 Co0.3 As2,Iron-based,0,4.0,0.5649778756730214,0.48133885467909987,0.43233484073584344,0.41656041219749657,0.4072867393290093,26.0,56.0,30.0,34.86,8.456,33.0,9.0,84.0,75.0,57.58,21.1864,84.0,55.845,137.327,81.482,79.9573317,22.947867319999997,74.9216,1000.0,1811.0,811.0,1357.82,357.384,1090.0,2.0,15.0,13.0,9.66,4.272,15.0,4.0,6.0,2.0,4.4,0.6400000000000002,4.0,119.0,215.0,96.0,143.04000000000002,28.784000000000013,119.0,0.89,2.18,1.29,1.7850000000000001,0.358,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,6.459999999999999,2.8968,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.66,4.272,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,4.0,4.0,1.5399999999999998,1.8479999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.7399999999999998,1.096,3.0,10.245,63.59,53.345000000000006,25.850900000000003,15.095640000000003,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.810533624,0.9726403487999999,0.0,166.0,229.0,63.0,201.7,29.484,166.0,2.0,1.2,6.459999999999999,0.0,False,0.0,0.0,0.4,As2BaCo0.3Fe1.7,0,0,0.0,1,0,0.0,2
C6Ca2Li3,11.15,Li3 Ca2 C6,Other,1,3.0,0.6363636363636364,0.5734539589693879,0.5492591243151265,0.5460966691234191,0.5455087120200124,3.0,20.0,17.0,7.7272727272727275,4.462809917355373,6.0,1.0,77.0,76.0,43.54545454545455,36.49586776859505,77.0,6.941,40.078,33.137,15.731200000000001,8.85338181818182,12.0107,453.69,3823.0,3369.31,2411.7336363636364,1539.5633057851242,3823.0,1.0,14.0,13.0,8.272727272727273,6.24793388429752,14.0,2.0,4.0,2.0,2.3636363636363638,0.5950413223140496,2.0,76.0,176.0,100.0,108.36363636363636,35.30578512396694,76.0,0.98,2.55,1.5699999999999998,1.8399999999999999,0.7745454545454545,2.55,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,2.0,0.0,2.0,2.0,1.0909090909090908,0.9917355371900828,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.8181818181818183,1.2892561983471074,4.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,0.0,0.0,4.0,4.0,2.1818181818181817,1.9834710743801656,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4545454545454546,1.6859504132231407,4.0,5.64,37.77,32.13,14.46909090908182,9.631735537180164,5.64,0.0,4.496,4.496,2.4523636363636365,2.2294214876033056,4.496,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,209.1818181818182,16.56198347107438,194.0,1.7272727272727273,1.0909090909090908,0.0,0.0,False,0.4600209843034051,0.11321779219500279,0.0,C6Ca2Li3,0,0,0.0,0,0,0.0,0
FeMgOSe,42.0,Mg1 Fe1 Se1 O1,Iron-based,1,4.0,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,8.0,34.0,26.0,20.0,10.0,8.0,55.0,89.0,34.0,74.75,13.25,55.0,15.9994,78.96,62.96059999999999,43.777350000000006,23.625149999999998,15.9994,54.8,1811.0,1756.2,820.7,546.3,54.8,2.0,16.0,14.0,10.5,5.5,2.0,2.0,4.0,2.0,3.25,0.75,2.0,66.0,141.0,75.0,114.75,24.375,66.0,1.31,3.44,2.13,2.2824999999999998,0.7124999999999999,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,9.105,25.92,16.815,17.161250000000003,7.24375,9.105,0.0,0.799,0.799,0.19975,0.29962500000000003,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,112.25,99.25,12.0,2.0,2.0,4.0,0.0,True,0.6783286799695526,0.11506009242932774,0.25,FeMgOSe,0,0,0.0,1,0,0.0,1
C4CoSc3,4.5,Sc3 Co1 C4,Other,1,3.0,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,6.0,27.0,21.0,14.25,8.25,6.0,11.0,77.0,66.0,49.875,29.15625,77.0,12.0107,58.933195,46.922495,30.230466375,18.219766375,12.0107,1768.0,3823.0,2055.0,2812.75,1010.25,3823.0,3.0,14.0,11.0,9.25,4.75,14.0,2.0,4.0,2.0,3.0,1.0,2.0,76.0,170.0,94.0,117.5,41.5,76.0,1.36,2.55,1.1899999999999997,2.02,0.5299999999999999,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,1.25,1.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.25,1.1875,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,9.0,9.0,3.75,3.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.75,2.4375,4.0,5.64,22.235,16.595,12.43875,7.3471875,5.64,0.0,4.496,4.496,2.248,2.248,4.496,0.0,1.5484712,1.5484712,0.19356128125,0.3387274796875,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,1.0,1.25,0.0,False,0.29814257929945565,0.06560055802119141,0.125,C4CoSc3,0,0,0.0,0,0,0.0,2
